,product_name,new_price,old_price,discount_ratio,shipping,rating_point,rating_number,seller_name,seller_point,price_class
839,TEO BEBE HAKİKİ DERİ ORTOPEDİK TABANLI İLK ADIM BEBEK AYAKKABISI,129.0,199.0,35,freeShipping,0,0,BAYRAMOĞLUKUNDURA48,100,3
840,Puma Ess 2 Col Logo Pants Erkek Siyah Eşofman Altı 58357051,179.0,199.0,10,noShipping,90,2,Metro_Sport,91,4
841,SCOOTER Bağcıklı Günlük Erkek Spor Ayakkabı M1301,200.0,0.0,0,freeShipping,100,6,Scooter,100,4
842,Jump 26516 Unisex Günlük Spor Ayakkabı,179.0,0.0,0,freeShipping,100,3,ALTINDAĞ,100,4
843,Jump 24865C Erkek Günlük Spor Ayakkabı,159.0,0.0,0,freeShipping,80,12,ALTINDAĞ,100,4
844,Hummel Erkek Günlük Ayakkabı 207889-2001 Hmlbremen İi Lifestyle S,194.0,269.0,28,freeShipping,80,1,KORAYSPOR,95,4
845,LOTTO BENOMO KADIN-ERKEK KOŞU & YÜRÜYÜŞ AYAKKABISI,199.0,405.0,51,freeShipping,100,1,aycspor,82,4
846,Lotto S5332 Storm TF Halı Saha Ayakkabısı,159.0,179.0,11,freeShipping,100,2,Sporaks,99,4
847,Kinetix Halley Tx M 9PR (40-45) Erkek Spor Ayakkabı,189.0,249.0,24,freeShipping,100,1,AKKUŞOĞLUAYAKKABI,98,4
848,Hummel Ray Unisex Günlük Ayakkabı 203204-2042 Siyah,199.0,329.0,40,freeShipping,0,0,KORAYSPOR,95,4
849,Black Deer Füme-Siyah Runner Sneaker Spor Ayakkabı,164.0,299.0,45,freeShipping,100,3,BLACKDEER,100,4
850,Derilax Tam Ortopedik Kışlık Erkek Spor Ayakkabı,159.0,0.0,0,freeShipping,0,0,Derilax,100,4
851,Lescon THOR -016 Halı Saha (36-45) Erkek Futbol Ayakkabı,189.0,229.0,17,freeShipping,90,3,AKKUŞOĞLUAYAKKABI,98,4
852,Hummel Erkek Günlük Ayakkabı 207889-7459 Hmlbremen İi Lifestyle S,188.0,269.0,30,freeShipping,100,4,KORAYSPOR,95,4
853,Nike Kawa Shower 832528-400 Erkek Terlik,179.0,279.0,36,freeShipping,100,5,ORALET,96,4
854,LUMBERJACK KLAN ERKEK SPOR AYAKKABI 1005499455,169.0,0.0,0,freeShipping,0,0,pointspor,100,4
855,JUMP 24774 BASKETBOL ERKEK SPOR AYAKKABISI,175.0,199.0,12,freeShipping,100,9,TEKTAŞAYAKKABIVESPOR,100,4
856,KİNETİX GINA M 1FX BOĞAZLI ERKEK SPOR AYAKKABI SİYAH-BEYAZ-KCAMEL,189.0,249.0,24,freeShipping,100,3,fbkayakkabi,97,4
857,"Kinetix Avery Pu, Siyah Kaymaz Taban Spor Ayakkabı",169.0,194.0,13,freeShipping,0,0,fiyra,99,4
858,Jump 25703 T Anatomik (40-45) Günlük Erkek Spor Ayakkabı,159.0,229.0,31,freeShipping,90,6,AKKUŞOĞLUAYAKKABI,98,4
859,Hummel Athletic Erkek Günlük Ayakkabı 207887-7459,169.0,299.0,43,freeShipping,20,1,KORAYSPOR,95,4
860,Kinetix Karon W Siyah,154.0,199.0,23,freeShipping,100,2,ilkerspor,100,4
861,Jump 24865 Günlük Fileli Erkek Spor Ayakkabı,179.0,299.0,40,freeShipping,90,2,AykaButik,100,4
862,KINETIX KARON SPOR AYAKKABI,169.0,229.0,26,noShipping,0,0,SDSSPOR,100,4
863,Lotto T1280 Defense TF Halı Saha Ayakkabısı Mavi Beyaz,198.0,0.0,0,freeShipping,100,1,albakbakim,90,4
864,Jump 25772 Çocuk Spor ve Basket Ayakkabısı,152.0,224.0,32,freeShipping,0,0,Viaspor,100,4
865,NIKE SUNRAY PROTECT (PS) KIZ ÇOCUK SANDALET 344992 607,200.0,249.0,20,noShipping,100,2,loft_35,100,4
866,Jump 24800 Günlük Kadın Yürüyüş ve Spor Ayakkabısı,199.0,234.0,15,freeShipping,100,5,Viaspor,100,4
867,LOTTO T1336 MARTEN SIYAH KIRMIZI GRI SPOR AYAKKABI,189.0,299.0,37,freeShipping,100,1,MUSTAFAŞEREN,100,4
868,Lumberjack Liponis Erkek (40-48) Spor Ayakkabı,199.0,239.0,17,freeShipping,90,7,AKKUŞOĞLUAYAKKABI,98,4
869,Kinetix Adun II 9PR Siyah (36-45) Erkek Spor Ayakkabı,199.0,249.0,20,freeShipping,90,3,AKKUŞOĞLUAYAKKABI,98,4
870,Lotto Erkek Stadıo It Tx Krampon T1479,199.0,249.0,20,freeShipping,100,2,sporplus,100,4
871,LESCON GLADIATOR ERKEK HALI SAHA AYAKKABISI,169.0,219.0,23,freeShipping,80,1,ekremspor,100,4
872,Lumberjack DANITA 1PR Beyaz Kadın Ayakkabı,186.0,0.0,0,freeShipping,100,1,INSTREET,92,4
873,Adidas Adilette Aqua Unisex Terliği EG1758 Siyah,181.0,259.0,30,freeShipping,0,0,KORAYSPOR,95,4
874,Lescon Thor-030 H-19N Haki Erkek Çocuk Halı Saha Ayakkabısı,169.0,249.0,32,freeShipping,0,0,Ayakcenter,100,4
875,Reebok STRIDE RUNNER Gri Erkek Koşu Ayakkabısı,179.0,399.0,55,freeShipping,70,3,FLO,93,4
876,Jump 24865 Erkek Spor Ayakkabı-Lacivert Saks,157.0,209.0,25,freeShipping,40,1,SADIKSPOR,92,4
877,M.P 211-1762 Comfolite Erkek/Kadın Spor Ayakkabı,188.0,249.0,25,freeShipping,0,0,Viaspor,100,4
878,Pandora BW15001 Orto pedik Günlük Bayan Spor Ayakkabı,189.0,249.0,24,freeShipping,0,0,PAPUÇCİTY,100,4
879,Black Deer Siyah Runner Sneaker Spor Ayakkabı,164.0,299.0,45,freeShipping,100,6,BLACKDEER,100,4
880,North Of Wild Scorpion Akıllı Taban Erkek Spor Ayakkabı,197.0,299.0,34,freeShipping,80,5,Viaspor,100,4
881,LumberJack Erkek Ayakkabı LIPONIS 1FX,186.0,219.0,15,freeShipping,100,1,markastok,100,4
882,Ayakkabix 720 CarMax Spor Ayakkabı,199.0,249.0,20,freeShipping,100,1,ayakkabix,98,4
883,adidas bebek ayakkabı EG4139,191.0,319.0,40,freeShipping,0,0,northsport,93,4
884,LumberJack Bayan Ayakkabı AGATHA WMN 1FX,179.0,219.0,18,freeShipping,0,0,markastok,100,4
885,Look Life Hakiki Deri Bej Kahve Erkek Çocuk Spor Ayakkabı,159.0,189.0,16,freeShipping,0,0,OzgencShoes,99,4
886,Kinetix Tımo Pu 1PR Günlük (40-45) Erkek Spor Ayakkabı,199.0,249.0,20,freeShipping,0,0,AKKUŞOĞLUAYAKKABI,98,4
887,KİNETİX Kadın Siyah Pembe Bağcıksız Fileli Yazlık Sneaker Spor Yü,169.0,189.0,11,freeShipping,0,0,yazkısayakkabı,94,4
888,U.S. POLO ASSN. FRANCO XL 46-47 NUMARA ERKEK SPOR AYAK,189.0,259.0,27,freeShipping,100,1,rüyaayakkabı,100,4
889,Kinetix CULLEN 1PR Lacivert Kız Çocuk Yürüyüş Ayakkabısı,156.0,0.0,0,freeShipping,100,2,FLO,93,4
890,Jump Erkek Günlük Ayakkabı Siyah 25676 Black Haki,160.0,199.0,20,freeShipping,0,0,KORAYSPOR,95,4
891,Puma Smash V2 Buck V Inf Eflatun,199.0,0.0,0,freeShipping,100,1,ilkerspor,100,4
892,Lescon THOR -016 Halı Saha (36-45) Erkek Futbol Ayakkabı,189.0,229.0,17,freeShipping,100,3,AKKUŞOĞLUAYAKKABI,98,4
893,Hummel Erkek Günlük Ayakkabı 207889-6740 Hmlbremen İi Lifestyle S,193.0,269.0,28,freeShipping,0,0,KORAYSPOR,95,4
894,LOTTO T1394 MAESTRO 700 III TF HALI SAHA AYAKKABISI,199.0,0.0,0,freeShipping,100,1,AksporLotto,97,4
895,Jump 24860 T (40-45) Erkek Spor Ayakkabı,189.0,249.0,24,freeShipping,90,11,AKKUŞOĞLUAYAKKABI,98,4
896,Lig Futsal Salon Parkur Ayakkabısı Beyaz Monaco,168.0,219.0,23,freeShipping,100,1,Çarıkçım_Ayakkabı,100,4
897,Lumberjack 100298984 Hello Unisex Günlük Spor Ayakkabı,196.0,219.0,11,freeShipping,0,0,DOĞANSPOR,100,4
898,Kinetix Sergı AG FB Taraftar Krampon Ayakkabı,169.0,0.0,0,freeShipping,0,0,Sporsel,100,4
899,Slazenger ACTIVE Sneaker Erkek Ayakkabı Lacivert,159.0,179.0,11,freeShipping,100,1,Slazenger,92,4
900,Jump 134H Beyaz Halısaha Krampon Çim Saha Erkek Futbol Ayakkabı,155.0,199.0,22,freeShipping,100,27,Ayakland,100,4
901,Pierre Cardin 30656 Erkek Keten Convers Ayakkabı,159.0,199.0,20,freeShipping,0,0,PAPUÇCİTY,100,4
902,LumberJack Erkek Ayakkabı AGATHA 1FX,186.0,219.0,15,freeShipping,60,2,markastok,100,4
903,ANTİOCH SPOR GÜNLÜK %100 DERİ ORTOPEDİK  POLİTABAN,169.0,299.0,43,noShipping,0,0,MeteTekstilÜrünleri,98,4
904,Woggo Lgr 3023 Günlük Triko Bağcıklı Erkek Spor Ayakkabı,155.0,259.0,40,freeShipping,100,1,Ayakland,100,4
905,Lumberjack Max Well Hafızalı Taban Erkek Spor Ayakkabı,169.0,199.0,15,freeShipping,100,1,ayakkabix,98,4
906,KİNETİX CIRTLI ADUN II PU W 36-45 SİYAH/K GRİ SPOR AYAKKABI,179.0,0.0,0,freeShipping,0,0,GELEN-NUR,93,4
907,KINETIX SUOMY BEYAZ KADIN GÜNLÜK SPOR AYAKKABI,169.0,184.0,8,freeShipping,0,0,bizimayakkabici,100,4
908,KİNETİX ADUN II 9PR SPOR AYAKKABISI,173.0,174.0,1,freeShipping,100,3,TEKTAŞAYAKKABIVESPOR,100,4
909,Lig Kembos Erkek Halı Saha Futbol Ayakkabısı Kırmızı,170.0,332.0,49,freeShipping,0,0,Potincim,100,4
910,Lotto Madu Siyah Erkek Spor Ayakkabı T0734,199.0,0.0,0,freeShipping,100,3,GaziSpor,100,4
911,"Kinetix Verso, Lacivert Kışlık Spor Ayakkabı, Fuspetli Ortapedik",179.0,204.0,12,freeShipping,100,1,fiyra,99,4
912,Lig Kembos Erkek Halı Saha Futbol Ayakkabısı Siyah,170.0,332.0,49,freeShipping,0,0,Potincim,100,4
913,Lig Falcon Erkek Halı Saha Futbol Ayakkabısı Mavi,170.0,332.0,49,freeShipping,0,0,Potincim,100,4
914,Lig Falcon Erkek Halı Saha Futbol Ayakkabısı Siyah,170.0,332.0,49,freeShipping,80,1,Potincim,100,4
915,Jump 26252A Kadın Günlük Spor Ayakkabı,159.0,0.0,0,freeShipping,100,1,ALTINDAĞ,100,4
916,Black Deer Siyah Volcano Sneaker Spor Ayakkabı,169.0,284.0,40,freeShipping,100,2,BLACKDEER,100,4
917,LOTTO T1439 ALDEN V SPOR AYAKKABI,199.0,0.0,0,freeShipping,100,2,AksporLotto,97,4
918,Wickers 2398 Erkek Spor Ayakkabı Siyah,154.0,252.0,39,freeShipping,0,0,Hesapex,100,4
919,Lotto Günlük Spor Ayakkabı Erkek Gri/Lacivert-AUTOGRAPH V-T1412,187.0,469.0,60,freeShipping,90,3,Lotto,87,4
920,Hummel DYNAMO Lacivert Erkek Koşu Ayakkabısı 207893-7459,179.0,359.0,50,freeShipping,100,1,FLO,93,4
921,PUMA,150.0,300.0,50,freeShipping,0,0,PROAKTİFSPORT,77,4
922,Hummel HMLVERONA Beyaz Erkek Koşu Ayakkabısı,188.0,269.0,30,freeShipping,0,0,FLO,93,4
923,Hammer Jack Premio Erkek Yürüyüş ve Spor Ayakkabısı,169.0,279.0,39,freeShipping,90,39,Viaspor,100,4
924,JUMP 21222 CASUAL CONFORT ULTRA HAFİF YAZLIK ERKEK GÜNLÜK SPOR AY,179.0,239.0,25,freeShipping,100,3,özenayakkabıçanta,100,4
925,Lig Monaco Indoor 01 Hentbol Voleybol Futsal Salon Ayakkabı,169.0,0.0,0,freeShipping,90,3,Spor67,78,4
926,Slazenger Erkek Ayakkabı MARTIN E,169.0,299.0,43,freeShipping,80,4,markastok,100,4
927,U.S Polo Assn. Thunder Kadın Beyaz Sneaker Ayakkabı 100605422,189.0,229.0,17,freeShipping,0,0,Yağmur-Spor,97,4
928,Lig Latmos Erkek Krampon Spor Ayakkabı,169.0,242.0,30,freeShipping,0,0,ÖZKALYONSPOR,99,4
929,MP 211-6803 Pudra Yazlık Günlük Yürüyüş Bayan Spor Ayakkabı,162.0,199.0,19,freeShipping,0,0,Ayakcenter,100,4
930,Lisanslı Markalar Kız Çocuk Işıklı Spor Ayakkabı,159.0,269.0,41,freeShipping,0,0,lisanslıürünler,95,4
931,Kınetıx 9W Suomy 9Pr Bayan Spor Ayakkabı Sıyah_Grı Sıyah-Grı,161.0,214.0,25,freeShipping,0,0,VAHDETAYAKKABI,100,4
932,U.S. Polo Assn. Jojo 1FX Kadın Günlük Spor Ayakkabı,199.0,269.0,26,freeShipping,0,0,dalkilicspor,93,4
933,Slazenger Zafira Erkek Spor Ayakkabı SA10RE066-500,199.0,249.0,20,freeShipping,0,0,CANMERSPOR,99,4
934,Kinetix AURA PU W 1PR Siyah Kadın Sneaker,196.0,0.0,0,freeShipping,0,0,INSTREET,92,4
935,Ceyo Minelli 6500-1 Topuk Jelli Ortapedik Kadın Terlik,186.0,189.0,2,freeShipping,0,0,KOCAMANLAR-AYAKKABI,99,4
936,KİNETİX HERBERT PLUS GÜNLÜK SPOR,164.0,206.0,20,freeShipping,0,0,Özyurtlar_Spor,100,4
937,Lumberjack Hello 9Pr Spor Ayakkabı 100403656,199.0,249.0,20,freeShipping,0,0,Sarıyıldızspor,89,4
938,Kinetix Cırtlı Erkek Spor Ayakkabı Siyah-Siyah 01 ADUN II,157.0,205.0,23,freeShipping,80,1,Çarıkçım_Ayakkabı,100,4
939,Lotto PHOENIX Erkek Ayakkabı R9455,153.0,0.0,0,freeShipping,0,0,NorthCalifornia,100,4
940,Kinetix Sergı AG GS Taraftar Krampon Ayakkabı,169.0,0.0,0,freeShipping,0,0,Sporsel,100,4
941,Jump 134K-A Siyah Çim Halısaha Krampon Erkek Futbol Ayakkabı,155.0,199.0,22,noShipping,90,18,Ayakland,100,4
942,U.S. Polo Assn. MAC 1FX Siyah Erkek Sneaker Ayakkabı,160.0,219.0,27,freeShipping,0,0,INSTREET,92,4
943,U.S. Polo Assn. MARULA Siyah Erkek Comfort Ayakkabı,167.0,289.0,42,freeShipping,0,0,INSTREET,92,4
944,Jump 24699 Ortopedi Hafif Taban Günlük Erkek Spor Ayakkabı,179.0,200.0,11,freeShipping,60,2,ayakkabiburada,100,4
945,Lumberjack Agatha 1fx Erkek Siyah S Spor Ayakkabı 100781560,169.0,279.0,40,freeShipping,0,0,Sporfashion,95,4
946,Dockers by Gerli 214160 1FX Lacivert Erkek Sneaker Ayakkabı,156.0,0.0,0,freeShipping,100,1,INSTREET,92,4
947,Jump 24879 Ortopedik Hafif Taban Günlük Kadın Spor Ayakkabı,179.0,205.0,13,freeShipping,100,2,ayakkabiburada,100,4
948,Under Armour - Koşu Ayakkabısı - Ua Bınf Assert 8 Ufm Syn,179.0,369.0,51,noShipping,0,0,UnderArmour,92,4
949,Vicco Shot Bebek Deri İlk Adım Ayakkabı 910.E20K.021,199.0,219.0,9,freeShipping,0,0,potinci,100,4
950,Jump 24758 Beyaz Erkek Spor Ayakkabı,159.0,0.0,0,freeShipping,0,0,Babalı_Ayakkabı,97,4
951,M.P. 201-1195Mr-Roma Erkek Sports Casual,165.0,0.0,0,freeShipping,100,1,CİHANGİR,83,4
952,Erkek Büyük Numara 45-46-47 KF109,189.0,0.0,0,freeShipping,0,0,ZİKRİEREN,0,4
953,Lumberjack Helen 1PR 101040220 Kız Çocuk Spor Ayakkabı Beyaz 30-3,159.0,199.0,20,freeShipping,0,0,galaxyspor,100,4
954,Kiko Kids Pkmn Günlük Cırtlı Kız/Erkek Çocuk Spor Ayakkabı Sarı,155.0,199.0,22,freeShipping,0,0,Ayakland,100,4
955,U.S. Polo Assn. Kadın Sneaker Kırmızı 47 PENELOPE G,150.0,195.0,23,freeShipping,100,1,Çarıkçım_Ayakkabı,100,4
956,MP 211-1088 Syh-Krmz Mascot Günlük Erkek Casual Spor Ayakkabı,189.0,244.0,22,freeShipping,0,0,Ayakcenter,100,4
957,Kinetix 100556284 Bronx M Erkek Günlük Spor Ayakkabı,164.0,0.0,0,freeShipping,0,0,CemPekşenAyakkabı,95,4
958,Lig Monaco Ayakkabı,195.0,245.0,20,freeShipping,100,17,masatenisi,100,4
959,Lumberjack 100511804 Taro Siyah Erkek Çocuk Sneaker Ayakkabı,184.0,0.0,0,freeShipping,100,1,Babalı_Ayakkabı,97,4
960,Lotto Mendoza - Erkek Kırmızı Spor Ayakkabı - T2663,198.0,287.0,31,noShipping,0,0,Noktaspor11,100,4
961,MP 211-7347 MR Gri Reform Bağsız Günlük Erkek Spor Ayakkabı,164.0,199.0,18,freeShipping,0,0,Ayakcenter,100,4
962,LOTTO GAMER TX KRAMPON,199.0,229.0,13,freeShipping,0,0,SDSSPOR,100,4
963,North of Wild SERGIO Bağcıksız Erkek Spor Ayakkabı,184.0,0.0,0,freeShipping,0,0,akranayakkabı,95,4
964,Lumberjack Harry 2 Renk Erkek Günlük Ayakkabı 100497597,179.0,259.0,31,freeShipping,0,0,purtekstil,60,4
965,JR Nike PREMIER II TF Halısaha Ayakkabısı 359618 002,199.0,0.0,0,noShipping,100,1,alminaayakkabi,100,4
966,LUMBERJACK GALE CASUAL KETEN ERKEK SPOR AYAKKABISI,179.0,239.0,25,freeShipping,0,0,özenayakkabıçanta,100,4
967,Lumberjack 0M Agatha Kadın Spor Ayakkabı,164.0,273.0,40,freeShipping,0,0,GizerlerGiyim,98,4
968,Lumberjack 1M Finster Wmn 1Fx Kadın Spor Ayakkabı,179.0,293.0,39,freeShipping,0,0,GizerlerGiyim,98,4
969,Kinetix RACTER PU 1PR Siyah Erkek Çocuk Basketbol Ayakkabısı,199.0,0.0,0,freeShipping,0,0,FLO,93,4
970,Jump 24742 Günlük Fileli Kız Çocuk Spor Ayakkabı Fuşya,167.0,259.0,35,freeShipping,0,0,Ayakland,100,4
971,JUMP 21222 COMFORT CASUAL HAFİF TABAN RAHAT KALIP GÜNLÜK SPOR AYA,179.0,269.0,33,freeShipping,0,0,özenayakkabıçanta,100,4
972,JUMP 21478 SPOR 9Y,154.0,0.0,0,freeShipping,0,0,ErdalAyakkabı,100,4
973,Slazenger KERRY Sneaker Kadın Ayakkabı Siyah,179.0,199.0,10,freeShipping,0,0,Slazenger,92,4
974,Kinetix GIGA HI J 1PR Siyah Kız Çocuk Sneaker Ayakkabı,156.0,0.0,0,freeShipping,0,0,INSTREET,92,4
975,Jump 134K-A Siyah Çim Halısaha Krampon Erkek Futbol Ayakkabı,155.0,199.0,22,freeShipping,90,30,Ayakland,100,4
976,Erkek Büyük Numara 45-46-47 KF107,189.0,0.0,0,freeShipping,0,0,ZİKRİEREN,0,4
977,Pabucmarketi Kadın Beyaz Suni Suni Rugan Topuklu Ayakkabı,196.0,393.0,50,freeShipping,0,0,bolbolcuavm,100,4
978,LESCON Airtube Proknit Beyaz Bayan Spor Ayakkabı,199.0,369.0,46,freeShipping,100,1,LESCON,92,4
979,Lig Monaco Siyah Salon Ayakkabısı (4000-01),159.0,199.0,20,freeShipping,80,1,ToptanSpor,90,4
980,slazenger MENTAL HS Futbol Halı Saha ayakkabı,159.0,0.0,0,noShipping,0,0,onlysportiwe,50,4
981,Vicco 346.b20K.161 Asimo Phylon Pembe Kız Çocuk Spor Ayakkabı,179.0,179.0,0,freeShipping,100,1,AyakkabıOnline,100,4
982,Lig Meteor Sarı (39-45) Halı Saha Erkek Futbol Ayakkabı,159.0,199.0,20,freeShipping,0,0,AKKUŞOĞLUAYAKKABI,98,4
983,MP 211-1760 Siyah Günlük Yürüyüş Koşu Erkek Spor Ayakkabı,171.0,229.0,25,freeShipping,100,1,Ayakcenter,100,4
984,Jump 24866 Kadın Spor Ayakkabı,199.0,0.0,0,freeShipping,0,0,JUMP,100,4
985,Jump 24718 Erkek Spor Ayakkabı BEYAZ-YEŞİL,195.0,259.0,25,freeShipping,0,0,Modalist,95,4
986,Dockers By Gerli Erkek Günlük Spor Ayakkabı,176.0,239.0,26,freeShipping,0,0,dalkilicspor,93,4
987,JUMP 20026 SU GEÇİRMEZ ERKEK GÜNLÜK SPOR AYAKKABISI,199.0,269.0,26,freeShipping,100,1,özenayakkabıçanta,100,4
988,Kinetix Keya ll Pu 1Pr Siyah Erkek Athletic Bağcıksız Spor Ayakka,159.0,0.0,0,freeShipping,0,0,BulutAyakkabı,98,4
989,Lumberjack Helen 1PR Kız Çocuk Siyah Spor Ayakkabı,174.0,258.0,33,freeShipping,0,0,GizerlerGiyim,98,4
990,JUMP ERKEK SPOR AYAKKABI 24865,179.0,249.0,28,freeShipping,0,0,SHOWSPORBURDUR,76,4
991,Kinetix Gıga M 9PR Siyah Erkek Günlük Spor Ayakkabı,169.0,229.0,26,freeShipping,100,1,UstalarAyakkabıÇanta,85,4
992,Vicco 346.p20K161 Asimo Phylon Pembe Kız Çocuk Spor Ayakkabı,189.0,189.0,0,freeShipping,0,0,AyakkabıOnline,100,4
993,Pierre Cardin 30508 Ortopedi Günlük Erkek Spor Ayakkabı,197.0,300.0,34,freeShipping,0,0,ayakkabiburada,100,4
994,Kinetix RAY 1FX Siyah Erkek Comfort Ayakkabı,150.0,169.0,11,freeShipping,100,2,INSTREET,92,4
995,Kinetix Montana M Laci-Kırmızı-Mavi  Erkek Y.Taban Spor Ayk.,159.0,199.0,20,freeShipping,0,0,AykonAyakkabı,95,4
996,Brawl Stars Çorap Formlu Sneaker Ayakkabı,189.0,0.0,0,freeShipping,0,0,Sepetingo,100,4
997,Slazenger ZAFIRA Yürüyüş Erkek Ayakkabı Haki,159.0,249.0,36,freeShipping,0,0,Slazenger,92,4
998,Baloğlu 406 Siyah %100 Deri Günlük Erkek Sneaker Spor Ayakkabı,199.0,299.0,33,freeShipping,0,0,Ayakcenter,100,4
999,Nike NBA Shooter Basketbol Kolluğu N.100.2041.010,169.0,0.0,0,freeShipping,0,0,isteshop,93,4
1000,Jump 25520 Erkek Spor Ayakkabı SİYAH,169.0,239.0,29,freeShipping,100,1,Modalist,95,4
1001,KİNETİX PLAZO TX ERKEK GÜNLÜK BAĞCIKSIZ SPOR AYAKKABI,159.0,189.0,16,freeShipping,0,0,OzenAyakkabıVeCanta,82,4
1002,Lescon Thor-030 H-19B Lacivert Çocuk Halı Saha Spor Ayakkabısı,179.0,0.0,0,freeShipping,0,0,ayakkabıdiyarı,100,4
1003,Vicco Joe Kız Çocuk Fuşya Spor Ayakkabı,198.0,0.0,0,freeShipping,0,0,PEMBEMAVİAYAKKABI,96,4
1004,Lig 19-01-10 Siyah Basketbol Ayakkabısı,189.0,0.0,0,freeShipping,0,0,ilkerspor,100,4
1005,Kinetix Lena 9pr Kadın Postal Bot,185.0,188.0,2,freeShipping,0,0,KOCAMANLAR-AYAKKABI,99,4
1006,Jump 15307 Erkek Spor Ayakkabı,179.0,0.0,0,freeShipping,100,4,JUMP,100,4
1007,Kinetix DANZEL 9PR Günlük Bot KUM RENK Erkek - 100418930,175.0,219.0,20,freeShipping,0,0,UYUMSPOR,100,4
1008,M.P KADIN SPOR AYAKKABI,164.0,0.0,0,freeShipping,0,0,LORRAAYAKKABIveÇANTA,100,4
1009,Vicco Hyper Kız Çocuk Pudra Spor Ayakkabı,198.0,0.0,0,freeShipping,0,0,PEMBEMAVİAYAKKABI,96,4
1010,Lotto Pembe Kadın Koşu Ayakkabısı R3397 Moon W,150.0,300.0,50,freeShipping,0,0,olimpiyatspor,97,4
1011,Jump 22233 Günlük Yürüyüş Koşu Erkek Spor Ayakkabı Beyaz,197.0,384.0,49,freeShipping,0,0,Potincim,100,4
1012,Lotto R9537 Spor Ayakkabı,150.0,300.0,50,freeShipping,0,0,olimpiyatspor,97,4
1013,Cool 19-K30 2967 Bilekli Çocuk Spor Ayakkabı,155.0,0.0,0,freeShipping,100,3,Viaspor,100,4
1014,Lig Futsal Salon-Parkur Spor Ayakkabı Siyah Amanos,176.0,229.0,23,freeShipping,0,0,Çarıkçım_Ayakkabı,100,4
1015,LOTTO R3397 BAYAN AYAKKABI,165.0,0.0,0,freeShipping,100,1,cankortel80,86,4
1016,Lumberjack CAP 1PR Gri Kız Çocuk Yürüyüş Ayakkabısı,150.0,159.0,6,freeShipping,0,0,FLO,93,4
1017,KINETIX NERTON BEYAZ KADIN SPOR AYAKKABI,159.0,179.0,11,freeShipping,0,0,bizimayakkabici,100,4
1018,Slazenger Erkek Spor Ayakkabı Atomic SA10RE210-800,175.0,219.0,20,freeShipping,100,1,CANMERSPOR,99,4
1019,Lescon ORION-007 H-18N Futbol Halı Saha Ayakkabı,185.0,200.0,8,freeShipping,0,0,SATEXSTORE,94,4
1020,Dockers by Gerli 230530 Siyah Erkek Sneaker Ayakkabı,192.0,279.0,31,freeShipping,0,0,INSTREET,92,4
1021,Jump 22233 Erkek Spor Ayakkabı,199.0,0.0,0,freeShipping,0,0,JUMP,100,4
1022,LESCON L-6110 AIRTUBE AYAKKABI,199.0,209.0,5,freeShipping,0,0,MerkezSpor-FREELIVE,100,4
1023,Slazenger ACTIVE Sneaker Erkek Ayakkabı Beyaz,159.0,179.0,11,freeShipping,60,2,Slazenger,92,4
1024,JUMP 24860 CASUAL ERKEK GÜNLÜK SPOR AYAKKABISI,159.0,209.0,24,freeShipping,0,0,özenayakkabıçanta,100,4
1025,HAMMER JACK 20340 HAKİKİ DERİ CONFORT CASUAL ERKEK GÜNLÜK SPOR AY,189.0,299.0,37,freeShipping,0,0,özenayakkabıçanta,100,4
1026,JUMP 24784 CONFORT CASUAL ERKEK BÜYÜK NUMARA 46-47-48 XL SPOR AYA,169.0,239.0,29,freeShipping,100,3,özenayakkabıçanta,100,4
1027,REEBOK REEBOK RUSH RUNNER 3.0 SYN,168.0,219.0,23,noShipping,0,0,SPORÇANTAM,98,4
1028,Black Deer Sütlü Kahve Runner Sneaker Spor Ayakkabı,164.0,299.0,45,freeShipping,0,0,BLACKDEER,100,4
1029,Slazenger ACTIVE Sneaker Erkek Ayakkabı K.Gri,159.0,179.0,11,freeShipping,60,2,Slazenger,92,4
1030,Kinetix Halley Pu Günlük (40-45) Erkek Spor Ayakkabı,199.0,249.0,20,freeShipping,0,0,AKKUŞOĞLUAYAKKABI,98,4
1031,LESCON Venom-007 H-19B Saks Çocuk Halı Saha Ayakkabısı,199.0,249.0,20,freeShipping,0,0,LESCON,92,4
1032,Pabucmarketi Kadın Ortopedik Siyah Spor Ayakkabı,196.0,393.0,50,freeShipping,0,0,bolbolcuavm,100,4
1033,HAKİKİ DERİ ORTOPEDİK TABAN GÜNLÜK SPOR AYAKKABI,199.0,349.0,43,noShipping,0,0,MeteTekstilÜrünleri,98,4
1034,Kinetix Kalen Tx Anatomik (40-48) Erkek Spor Ayakkabı,159.0,199.0,20,freeShipping,100,7,AKKUŞOĞLUAYAKKABI,98,4
1035,Jump 25528 C Erkek Spor Ayakkabı-Beyaz Siyah Kırmızı,172.0,229.0,25,freeShipping,0,0,SADIKSPOR,92,4
1036,Kinetix Luda Pu W 9PR Siyah Anatomik (36-40) Günlük Bayan Spor Ay,199.0,249.0,20,freeShipping,70,3,AKKUŞOĞLUAYAKKABI,98,4
1037,Kinetix OKA MID PU 9PR Siyah Erkek Sneaker Ayakkabı,156.0,0.0,0,freeShipping,100,4,INSTREET,92,4
1038,Nike M Extreme Fitness Gym Eldiveni,157.0,209.0,25,freeShipping,100,1,athleticzone,92,4
